label,text
0,Daddy will take good care of you :)
0,"Dear, take care. I am just reaching home.love u a lot."
0,at don't know but I'm raping dudes I poker
0,Ok...
0,Ü thk of wat to eat tonight.
1,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)"
1,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
0,"I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams"
0,If you are not then its nothing
0,Sitting ard nothing to do lor. U leh busy w work?
0,Want to finally have lunch today?
1,PRIVATE! Your 2003 Account Statement for 078
1,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
0,I cant pick the phone right now. Pls send a message
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
0,Today i'm not workin but not free oso... Gee... Thgt workin at ur fren's shop ?
0,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?"
1,2/2 146tf150p
0,Its a part of checking
1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
0,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; ."
1,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
1,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
0,As per your request 'Maangalyam has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
0,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
0,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
1,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' 80's ? 2 answer txt ur ANSWER to 83600. luck!
0,"definitely my man carlos is (And coming by mu tonight, no excuses)"
0,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
0,I had askd u a question some hours before. Its answer
1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
1,PRIVATE! Your 2003 Account Statement for 07808247860 shows 06/11/04 S. I. M. points. 08719899229 Identifier Code: 40411 Expires 800
0,"Alright, I'll head out in a few minutes, text me where to meet you"
0,i am going to bed now prin
1,Thanks 4 your continued support Your question this draw will enter u in2 our week 4 £100 cash. Name the NEW US President? txt ans to 80082
1,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! callback, Mins & Text on Orange tariffs. TEXT YES for Double no to remove from records."
0,"Goodnight, sleep well da please take care pa. Please."
1,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
0,But we havent got rite? topic yet da
1,"Final Chance! Claim ur £150 worth of discount vouchers today! Text 85023 to YES now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
1,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
1,Rgds THNQ Adrian for U text. RCT' Vatian
0,How have your little darlings been so far this week? Need a coffee run of believe it's that time tomo?Can't week already …
0,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
0,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. "
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
0,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready..."
1,"this Voucher Holder, To claim Dear weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
1,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? on us a call Give 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
0,Some are lasting as much as 2 hours. You might get lucky.
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
1,Todays Voda numbers 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim 1131 standard rates app
1,Free entry in 2 a weekly comp for a chance to win (std ipod. Txt POD to 80182 to get entry an txt rate) T&C's apply 08452810073 for details 18+
0,Hope you are scared! not
1,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL
1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
0,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
1,Call FREEPHONE 0800 542 0578 now!
0,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
1,"Hi, the great girls are waiting for you to text them. Text now for a SEXYCHAT night chatting. send STOP to stop this service"
0,Ugh I don't wanna get out of bed. It's so warm.
0,Are you wet right now?
1,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
0,"shit's I flaked last night, Sorry seriously goin down with my roommate, what you up to tonight?"
0,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat..."
0,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
0,Come do my home for one last time i wont to anything. Trust me.
1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
1,We currently have a message awaiting your collection. To collect your just message call 08718723815.
0,It should take about  &lt;#&gt;  min
0,"The world is running and i am still.maybe all are feeling the same,so be i have to admit,i am mad.then where is correction?or let me this is life.and keep with the world,may u r also running.lets run."
0,So your telling me I coulda been your real Valentine and I wasn't? never me for NOTHING!!
1,You won't believe it but true. It's Incredible Txts! Reply G now to learn truly amazing things that will your From O2FWD only 18p/txt
1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
1,Please CALL 08712402779 immediately as there is an urgent message waiting for you
0,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited &lt;#&gt; rs and be getiing &lt;#&gt; rs..i can my acc wen it is &lt;#&gt; rs.."
1,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
1,URGENT! Your Mobile number has been with a £2000 prize GUARANTEED. Call 09058094454 from line. Claim 3030. Valid 12hrs only
1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
1,"As a are customer, I am pleased to advise you that following recent review of your Mob No. you valued awarded with a £1500 Bonus Prize, call 09066364589"
1,Bloomberg future center +447797706009 Why wait? Apply for your -Message http://careers. bloomberg.com
0,My supervisor yet. 4 me one lor i thk his students. I havent ask her find Tell u aft i ask her.
1,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
1,Please call our have service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you customer WON a guaranteed £1000 cash or £5000 prize!
1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, java play games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
1,"Double Mins & 1000 txts Nokia Orange tariffs. Latest Motorola, SonyEricsson & on with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
0,Can not use foreign stamps in this country. Good lecture .
0,I had askd u a question some hours before. Its answer
0,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
0,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
1,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 receive your £350
0,Sac will score big hundred.he is set batsman:-)
1,We tried contact you Video our offer of New re Phone 750 anytime any network mins HALF PRICE Rental camcorder 08000930705 or reply for delivery Wed
0,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?"
1,FREE entry into our £250 weekly comp just send the word ENTER to www.textcomp.com NOW. 18 T&C 84128 cust care 08712405020.
1,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
1,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
0,So got free ice cream... I oso wan...
1,"accordingly. I repeat, just text and word ok on your mobile phone the send"
1,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
0,I cant pick the right now. send a message
1,100 dating service cal;l 09064012103 box334sk38ch
1,"YOU VE WON! Your 4* Costa TC Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, Del s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
0,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
0,Guess who spent all last night phasing in and out of the fourth dimension
1,For sale - arsenal dartboard. Good condition but no doubles or trebles!
0,You always make bigger than they are
0,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
1,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins
1,Ur ringtone service has changed! 25 credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
1,"Hello from Orange. For 1 month's games, access to free news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
0,Hey i've booked the 2 lessons on sun liao...
0,I was callin to hi. Take care bruv!
0,You in your room? I need a few
1,U’ve Bin Awarded £50 Cash. Play 4 Instant to Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870
1,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
0,Where @
0,Jos ask if u wana meet up?
0,"Well the general price me &lt;#&gt; /oz, let is know if/when/how much you want"
0,Ok...
1,"Want to funk up ur fone new tone reply TONES2U 2 this text. www.ringtones.co.uk, original n best. Tones 3GBP network operator rates apply"
1,"08714714011 Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call URGENT!"
1,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
0,enough. thought slide is I
0,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
0,"Dizzamn, aight I'll ask my suitemates when I get back"
0,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
0,soon you wet? have the real thing princess! Do i make you will :)
1,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+)
0,Well morning good mr . Hows london treatin' ya treacle?
0,I like to think there's always the possibility of being in a pub later.
0,Goodmorning today i am late for  &lt;DECIMAL&gt; min.
0,Also where's the piece
0,Am slow in using biola's fne
0,parked next to a MINI!!!! When are you coming in today do think?
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
0,Watching tv now. I got new job :)
1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
0,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8"
1,You have 1 message. Please call
0,home... hungry buy smth I'm
0,I am sorry it hurt you.
0,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?"
0,Where to those? get
1,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?"
0,Aah How's bless! your arm?
0,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
1,YES! The only place to meet exciting adult singles is now in UK. Txt CHAT to 86688 now!
0,Probably gonna in by swing a wee bit
1,"U were by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. 2 end bid reply END OUT"
0,Will ü b going to esplanade fr home?
0,Prepare to be pounded every night...
1,"Claim a 200 won! spree, just call 08717895698 now! Have you shopping MobStoreQuiz10ppm"
1,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
1,URGENT! Your Mobile has been awarded with a prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
1,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
1,"This is the 2nd time we have tried 2 contact is U have won the 750 Pound prize. 2 claim u. easy, call 08718726970 NOW! Only 10p per min. BT-national-rate"
1,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468"
0,"Sorry, I'll call you later. I am in meeting sir."
0,Boo. How's things? I'm back at home and a little bored already :-(
1,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
0,I keep ten rs in my shelf:) buy two egg.
1,WINNER!! As a valued network customer have been selected claim receivea £900 prize reward! To to call Claim code KL341. Valid 12 hours only.
1,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm
1,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service."
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
0,"Perhaps account is much easy give your * identification, so i will tomorrow at UNI"
0,You place be in the will of that man
0,Ü collecting ur laptop then going to configure da settings izzit?
1,WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
0,I can do I want to please outside both inside you the bedroom...
0,Nice.nice.how is working? it
0,"U need my presnts always bcz ""jeevithathile cant mis love. U irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
0,Your bill at 3 is £33.65 so thats not bad!
1,Sunshine Quiz Wkly Q! Win a top Sony DVD player u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
0,Im on gloucesterroad what are uup to later?
1,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020"
1,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
0,What not under standing.
1,Buy Space Invaders 4 a chance orig Arcade Game console. Press for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
1,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
0,Hey what's reply. charles sorry about the late up
1,"You are being by our dating service someone you To find out who it is, call a land line 09050000928. PoBox45W2TG150P"
1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
0,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?"
1,Urgent! Please call from a or £5000 cash landline. a 4* holiday collection. T &Cs SAE PO Box 177 M227XY.
0,K:)eng rocking in ashes:)
1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
1,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
0,May b approve panalam...but it should posts.. more have
0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
0,"I'm back &amp; we're packing the car now, I'll let you know if there's room"
0,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx
1,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402."
1,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT"
0,I love u 2 my little pocy bell I am sorry but love u
1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
0,Dont kick coco when he's down
0,saw you thinked about me. First time you What me in class.
0,You will go walmart. to I.ll stay.
1,"Claim Offer! Today's ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X"
0,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
0,Nokia phone is lovly..
0,No room. me. I'm in the docs waiting shoot :/
1,Please CALL 08712402578 immediately as there is an urgent message waiting for you
0,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks"
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
1,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu"
0,Is xy in ur car when u picking me up?
1,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for great night chatting. send STOP to stop this service"
0,road repeat e instructions again. Wat's e U name of ur house?
1,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
0,"Hiya, had a good day? Have you spoken to since the weekend?"
1,"Welcome to Select, an O2 service with benefits. added You can now call our specially trained advisors FREE from your mobile by dialling 402."
0,will do.
1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
0,Y ü wan to go there? doctor?
0,It means u could ur keep not words.
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
1,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p"
0,Ya! when are ü taking ure practical lessons? I start in june..  
1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
1,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
1,18 days to send kickoff! will be informed of all the latest news and results daily. Unsubscribe Euro2004 GET EURO STOP 83222.
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. BCM1896WC1N3XX 09094646899 now! Cheap Chat UK's biggest live service. VU Call
1,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
1,CHAT U've been invited to XCHAT. This is our final attempt to contact u! Txt Dear to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
1,n BT-national now! 0871750.77.11! date rate 10p/min only from landlines!
0,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James."
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
0,I sent them. Do you like?
1,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
0,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D"
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
1,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
0,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
1,You have 1 new message. Call 0207-083-6089
1,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
0,Finish liao... U?
0,Hey tmr meet at bugis 930 ?
0,Still i have not checked it da. . .
0,And maybe some pressies
0,Send me the new number
0,K I'll be sure to get up before noon and see what's what
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per call NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate min"
1,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
0,I will lick up every drop :) are you ready to use your mouth as well?
1,Please CALL 08712402779 immediately as there is an urgent message waiting for you
1,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app 
0,Watching u? movie..wat abt telugu
1,us. Voucher holder Have your next meal on Dear Use the following on pc 2 a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
1,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 If your number matches call 09064019014 to your £350 award.
0,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to sleep to go night night
1,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
0,How come u got nothing to do?
0,Omg it could snow here tonite!
1,"Thanks for your ringtone order, ref number K718. Your will be charged £4.50. Should your tone not arrive please call customer services on 09065069120"
0,"Aight, you close by or still down alex's place?"
1,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
0,S but mostly not like that.
1,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
1,Summers finally here! Fancy a chat or flirt with singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
0,That's y u haf 2 keep me busy...
1,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts
0,"Nothing really, just making sure everybody's up to speed"
0,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
1,URGENT! We are trying to contact U. Todays draw shows that you have won £800 prize GUARANTEED. Call from land Claim C52.
1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
0,I'll be at mu in like  &lt;#&gt;  seconds
0,Was gr8 r see that message. So when r u leaving? Congrats dear. What school and to ur plans.
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
0,That's I ok. popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
1,Todays Voda numbers ending 7548 are a to receive a $350 award. If you have selected match please call 08712300220 quoting claim code 4041 standard rates app
1,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
1,Santa calling! Would your little ones like a call from Xmas Santa Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
0,"Not really dude, have no friends i'm afraid :("
1,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
1,Urgent! Please call 09061213237 from a landline. £5000 cash or 4* holiday collection. T &Cs SAE PO Box 177 M227XY. 16+
1,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
