text,label
"Tebrikler, çekilisten 1 adet iPhone 15 kazandiniz! Kargo ücretini ödemek icin buraya tiklayin ve hediyenizi kapin.",1
"Siyasi partimizin düzenleyecegi mitinge katiliminiz bizi onurlandirir. Türkiye el ele, gelecege yürüyoruz. Saat 15:00'te meydanda bulusalim.",0
"Ziraat Bankasi sifre degistirme islemi icin onay kodunuz: 456789. Bu kodu kimseyle paylasmayiniz, aksi takdirde sorumluluk size aittir.",0
Yurtici kargo ile beklediginiz paketiniz dagitimdadir. Sürücü numarasi: 0532 000 00 00. Lütfen adreste bulundugunuzdan emin olun.,0
"Turkcell'den sürpriz hediye! 2 GB internetiniz hattiniza tanimlanmistir. 24 saat boyunca keyfini çikarin, iyi günlerde kullanin.",0
Diyetisyeninizden randevunuz onaylandi. Lütfen randevu saatinden 10 dakika önce klinigimizde olunuz. Iptal icin bizi arayiniz.,0
Dergi aboneliginiz yenilendi. Artik tüm sayilara dijital olarak erisebilirsiniz. Okuma keyfini simdi baslatin.,0
Özel ders talebiniz alinmistir. Matematik ögretmenimiz sizinle iletişime gececektir. Detaylar icin panelinize bakin.,0
Ofisimizdeki yeni is ilani icin basvurunuz degerlendirmeye alindi. Ikinci görüsmeye davet edilmek icin sizi arayacagiz.,0
"Degerli üyemiz, magazamizdaki tüm ürünlerde %50 indirim basladi. Sadece bu hafta sonuna kadar gecerli, firsati kacirmayin.",1
Hukuki danismanlik hizmetlerimizden yararlanmak icin ücretsiz ön görüsmeye gelebilirsiniz. Haklarinizi korumak bizim görevimiz.,0
Satilik dairemiz konum itibariyle merkezi yerdedir. Emlak danismanimizla iletisime gecerek detayli bilgi alabilir ve evi görebilirsiniz.,0
Ucak biletinizde degisiklik yapildi. Yeni ucus saatiniz 19:00'dur. Detaylari uygulamadan kontrol etmeyi unutmayin.,0
Dis hekimi randevunuz yarindir. Lütfen dis fircalamanizi yapmis olarak geliniz. Iptal icin 24 saat önceden haber veriniz.,0
"Sirket piknigimiz bu Cumartesi saat 10:00'da. Katiliminizi bekliyoruz, yaninizda rahat kiyafetler getirmeyi unutmayin.",0
Borsa analizlerimizde bugünkü hisse senetleri beklentilerin üzerinde yükseldi. Yatirimlarinizi takip etmek icin hemen giris yapin.,0
"Yardim kampanyamiza katilan herkese tesekkürler. Bugün 500 aileye daha gida destegi sagladik, dayanismamiz büyüyor.",0
Yeni is firsatlari yayinlandi. Sizin profilinize uygun olan ilanlari incelemek icin linke tiklayin ve basvuru yapin.,0
Otobüs seferlerimizde yasanan aksakliklardan dolayi özür dileriz. En yakin hareket saati 14:30'dur.,0
Güvenlik kameranizda beklenmedik bir durum tespit edildi. Lütfen acil olarak kontrol edin ve gerekli önlemleri alin.,0
Sizin fikriniz bizim icin degerli. Hizmetlerimizden memnun musunuz? Kisa anketimize katilarak ödül kazanin.,1
Haftalik raporunuz hazir. Detaylari incelemek icin ekteki PDF dosyasini indirebilirsiniz. Iyi calismalar.,0
Bonus kazandiniz! Hemen siteye girin ve bedava spin hakkinizi kullanin. Kumar oynamak artik daha eglenceli.,1
"Yarin aksamki sinema biletini ben aliyorum. Sen saat 20:00'de gel, yemek yiyip öyle geceriz.",0
"Annem bugün saat 5'te bizde olacak, sen de is cikisi direkt bize gel. Güzel bir aksam olsun.",0
"Sayin vatandas, vergi borcunuz icin 24 saat süreniz kaldi. Ödemezseniz haciz gelecek, hemen linkten yatirin.",1
Is Bankasi hesabinizdan 5000 TL cekim yapildi. Siz degilseniz hemen uygulamadan islemi iptal edin veya bizi arayin.,0
Hepsiburada kargonuz yola cikti. Yarin gün icinde teslim edilmesi planlaniyor. Takip numaraniz: KRG987654321.,0
"Vodafone fatura borcunuzu ödediginiz icin tesekkürler. Yeni kampanya dönemi basladi, indirimlerden yararlanmak icin tiklayin.",0
"Berber randevunuz 18:30'da kesinlesmistir. Lütfen gecikmeyin, aksi takdirde randevunuz iptal edilecektir.",0
Youtube Premium aboneliginiz basarili bir sekilde baslatildi. Artik reklamlar olmadan izlemeye baslayabilirsiniz.,0
"Egitim materyalleriniz sisteme yüklendi. Kursunuzun ilk dersi pazartesi saat 09:00'da baslayacaktir, katilmayi unutmayin.",0
Sirketimizin yeni acilan pozisyonu icin basvurunuzu bekliyoruz. Detaylar ve maas bilgisi icin sitemize bakabilirsiniz.,0
"Degerli musterimiz, yaptiginiz alisveris puanlariniz birikti. Bu puanlarla bedava alisveris yapmak icin magazalarimizi ziyaret edin.",0
"Hukuk büromuzdan gelen ihtarnamede belirtilen süreyi kacirmayin. Aksi takdirde dava acilacaktir, hemen ödeme yapin.",1
Satilik arsa firsatlarini kacirmayin! Deniz manzarali arsalarimiz uygun fiyatlarla. Detayli bilgi icin bizi arayin.,1
"Tatiliniz icin hersey hazir. Otel rezervasyonunuz onaylandi. Iyi tatiller dileriz, keyfinize bakin.",0
Kan tahlili sonuclariniz cikti. Lütfen doktorunuzla görüsmek icin randevu alin. Iyi gunler dileriz.,0
"Bu aksamki konser biletiniz mail adresinize gönderildi. Kapida biletinizi göstermeyi unutmayin, eglenceli bir gece olsun.",0
Yatirim fonlarimiz bu ay %10 getiri sagladi. Paranizi daha verimli degerlendirmek icin bizimle iletisime gecin.,0
"Degerli bagisci, yaptiginiz yardimlar icin size sertifika gönderdik. Desteklerinizden dolayi tesekkür ederiz.",0
"Is arayisinizda size yardimci olabiliriz. Profilinize uygun 5 yeni is ilani bulduk, hemen basvurmak icin tiklayin.",0
Tren seferlerimizde iptaller yasandi. Biletinizi iade etmek veya degistirmek icin gişeye basvurun.,0
"Alarm sisteminiz tetiklendi. Evinizde olagan disi bir durum olabilir, lütfen hemen kontrol edin.",0
"Hizmet kalitemizi artirmak icin kisa bir anket hazirladik. Sadece 1 dakikanizi alacak, tesekkür ederiz.",1
"Toplanti tutanaklarini ekte bulabilirsiniz. Lütfen inceleyip görüslerinizi bildirin, yarin görüsecegiz.",0
"Bahis dünyasina giris yapin! Kazananlarin arasinda siz de olun. Kayit olun, bonuslari kapin, keyfinize bakin.",1
Yarin aksam bir sey yapacak misin? Bos olursan karsilikli bir kahve icelim mi?,0
"Teyze, haftaya pazar annemlerin yanina gidiyoruz. Sen de gelmek ister misin, hep beraber oluruz.",0
Kredi borcunuzu ödemezseniz eviniz satilacak! Hemen su numarayi arayin ve borcunuzu kapatip kurtulun.,1
"Garanti Bankasi'ndan merhaba. Yeni kartiniz basildi, adresinize gönderilmek üzere kargoya verildi.",0
Amazon'dan aldiginiz kitap yola cikti. Yarin teslim edilecektir. Takip numaraniz: AZ987654321.,0
"Turk Telekom'dan bedava internet! Hemen uygulamaya girin, paketlerinizi ücretsiz güncelleyin.",1
Dis hekimi randevunuzu hatirlatmak istedik. Yarin saat 10:00'da görüsmek üzere.,0
"Spotify aboneliginiz bitiyor. Yenilemek icin kredi karti bilgilerinizi güncelleyin, müziksiz kalmayin.",1
Online egitim sertifikaniz hazir. Profilinizden indirip ciktisini alabilirsiniz. Basarinizi tebrik ederiz.,0
Is basvurunuz kabul edildi. Pazartesi günü ise baslamaniz icin gerekli evraklari getirin.,0
Müsteri hizmetlerimizden arandiniz ancak ulasamadik. Talebinizle ilgili detaylar icin bize mesaj yazin.,0
Mahkeme celbiniz hazir. Edevlet üzerinden dosyanizi kontrol edip savunmanizi hazirlayin.,0
"Satilik villalarimiz icin son firsat! Fiyatlar yükselmeden yerinizi alin, hemen bizimle iletisime gecin.",1
Ucak biletinizi aldik. Ucus bilgileri ekte. Havalimanina 2 saat önceden gelin.,0
Saglik raporunuz onaylandi. Hastaneden gelip alabilirsiniz. Iyi günler dileriz.,0
"Tiyatro etkinligimiz bu aksam basliyor. Yerlerinizi önceden almanizi tavsiye ederiz, biletler bitmek üzere.",0
Yatirim hesabinizdaki bakiyeyi artirin. Dogru zamanda yatirim yaparak kazanmaya baslayin.,0
STK olarak yeni bir proje baslatiyoruz. Bize destek olmak icin web sitemizi ziyaret edin.,0
"Kariyer firsatlari sizi bekliyor. Yeni is ilani yayinlandi, hemen göz atin ve basvurun.",0
Yol calismasi nedeniyle yollar kapali. Alternatif güzergahlari kullanmanizi tavsiye ederiz.,0
Güvenlik sistemimiz güncellendi. Artik eviniz daha güvenli. Detaylar icin web sayfamiza gidin.,0
"Anketimize katilarak indirim kazanin. Kisa sorulari cevaplayin, aninda kupon kodunuzu alin.",1
"Diger tüm dosyalar sisteme yüklendi. Kontrol edip onaylamanizi rica ederiz, iyi calismalar.",0
"Sayın Müşterimiz, VakıfBank hesabınıza giriş için doğrulama kodunuz: 882931. Kodunuzu kimseyle paylaşmayınız.",0
Hemen kazanmaya başla! Casino oyunlarında 5000 TL bonus seni bekliyor. Hemen tıkla ve büyük ödülü yakala.,1
Yarın saat 14:00'te Çocuk Gelişimi Uzmanı Ayşe Hanım ile randevunuz bulunmaktadır. Lütfen 10 dakika önce orada olunuz.,0
Trendyol siparişiniz olan 2049581 numaralı kargonuz yola çıkmıştır. Kurye takibi için linke tıklayın.,0
Faturalı hat aboneliğiniz önümüzdeki ay sona eriyor. Yenileme fırsatları için müşteri hizmetlerimizi arayın.,0
Tebrikler! Hesabınıza tanımlanan özel indirim kuponuyla tüm elektronik ürünlerde %30 indirim kazandınız. Hepsiburada'ya gelin.,0
E-devlet şifrenizle ilgili güvenlik uyarısı aldık. Hesabınızın güvenliği için lütfen aşağıdaki linkten şifrenizi güncelleyin.,1
Hukuk büromuzdan gönderilmiştir. Hakkınızda başlatılan icra takibi dosyası için lütfen 0212 999 88 77 numarayı arayınız.,1
Seçim çalışmalarımız kapsamında yarın akşam mahallenizde düzenleyeceğimiz toplantıya tüm komşularımız davetlidir.,0
"Bahçelievler'de 3+1 satılık daire fırsatını kaçırmayın! Hemen arayın, detaylı bilgi ve randevu için bize ulaşın.",0
Türk Hava Yolları uçuşunuz başarıyla rezerve edildi. PNR kodunuz: THY12345. Keyifli uçuşlar dileriz.,0
Düzenli kontrollerinizi ihmal etmeyin. Özel hastanemizdeki check-up paketlerinde %20 indirim sizleri bekliyor.,0
Bu Cumartesi düzenleyeceğimiz Yaz Konseri etkinliğine katılımınız bizleri onurlandırır. Biletler sınırlı sayıdadır.,0
Altın fiyatlarındaki ani artışı değerlendirmek ister misiniz? Uzman danışmanlarımızla portföyünüzü güçlendirin.,0
Dünya Çocuklarına Destek Vakfı olarak başlattığımız eğitim kampanyasına bağış yapmak için 'BAGIS' yazıp gönderin.,0
Şirketimize yapılacak başvurular arasından CV'niz değerlendirilmeye alınmıştır. Mülakat için davetlisiniz.,0
"İstanbul Kart bakiyeniz 5 TL'nin altına düşmüştür. Lütfen yükleme yapınız, aksi takdirde ulaşım hizmetinden yararlanamazsınız.",0
Ev alarm sisteminizde sinyal kesintisi tespit edildi. Teknik ekibimiz inceleme için adresinize yönlendirilmektedir.,0
Müşteri memnuniyeti anketimize katılarak bir sonraki alışverişinizde geçerli 50 TL puan kazanmak ister misiniz?,0
İnternet tarifeniz güncellendi. Yeni hızınızı görmek ve avantajlı kampanyalarımız için Turkcell uygulamasını ziyaret edin.,0
"Oğlum, okuldan çıkınca doğrudan eve gel, yemek hazırladım. Seni bekliyorum.",0
Kredi kartı borcunuzu ödemediğiniz için yasal işlem başlatılacaktır. Hemen ödeme yapın.,1
Hafta sonu planları için özel indirimler başladı. Tatil sepeti fırsatları için sitemizi ziyaret etmeyi unutmayın.,1
İngilizce kurs kayıtlarımız başlamıştır. İlk 50 kişi için %40 indirim uygulanacaktır.,0
"Merhaba Ahmet Bey, bugünkü toplantı notlarını iletmenizi rica ederim. Yarın sabah sunum için hazır olmalı.",0
"Siz değerli müşterilerimize özel, mağazalarımızdaki tüm ürünlerde sepette ekstra %15 indirim fırsatı.",0
Kargo teslimatınız sırasında yaşanan bir sorun nedeniyle lütfen aşağıdaki numarayı arayıp onay verin.,1
"Yeni taşındığımız evin anahtarlarını komşuya bıraktım. Akşam alabilirsin, kapıda bekleme.",0
"Değerli vatandaşımız, vergi borcunuzun yapılandırılması için son gün 31 Aralık. Detaylar için Gelir İdaresi web sitesine girin.",0
Sistem güncellemeleri nedeniyle bugün hizmetimiz kısıtlıdır. Anlayışınız için teşekkür ederiz.,0
"Sizin için hazırladığımız özel kredi teklifi onaylandı. Hemen şubeye gelin, paranızı çekin.",1
Çocuğunuzun okul taksitlerini unutmayın. Ödeme planı için lütfen muhasebe birimimizle iletişime geçin.,0
Geleneksel Pazar kahvaltısı etkinliğimize tüm üyelerimiz davetlidir. Katılım bildirimi yapmayı unutmayın.,0
Trafik sigortası yenileme vaktiniz geldi. En uygun fiyat teklifini almak için bizi arayın.,1
Kurye 5 dakikaya kapınızda olacak. Lütfen ödeme için hazırlıklı olunuz.,0
Hesabınızda şüpheli bir işlem tespit edildi. İşlemi iptal etmek için 1'i tuşlayın.,1
Ücretsiz deneme süreniz sona erdi. Aboneliğinizi devam ettirmek isterseniz web sitemizden onay verin.,0
İstanbul trafiğinde bugün yaşanan yoğunluk nedeniyle seferlerimizde gecikmeler yaşanabilir.,0
Bugünkü randevunuza katılamayacağınız için üzgünüz. Başka bir tarih için bizi aramayı unutmayın.,0
Yatırım fonlarımızda %10 getiri garantisi. Hemen bizimle iletişime geçin ve kazananlardan olun.,1
Market alışverişlerinizde geçerli puanlarınız süresi dolmadan kullanın. Hemen Migros mağazalarına uğrayın.,0
Kişisel verilerinizin güncellenmesi gerekmektedir. Aşağıdaki linke tıklayarak bilgilerinizi onaylayın.,1
Belediye hizmetleri kapsamında sokak lambalarının bakımı yarın yapılacaktır. Bilginize sunarız.,0
İş arayışınızda size destek olabiliriz. Güncel açık pozisyonlarımıza sitemizden göz atın.,0
Bugün marketten ekmek ve süt almayı unutma. Dönüşte de biraz meyve alırsan iyi olur.,0
Uçak biletinizdeki değişiklik nedeniyle lütfen müşteri hizmetlerimizi arayın.,0
Hukuki süreçlerle ilgili danışmanlık hizmetlerimiz hakkında detaylı bilgi almak için lütfen ofisimize uğrayın.,0
Gelecek dönem için belirlediğimiz hedeflerimize ulaşmak için tüm ekiplerimizle verimli bir çalışma yapmalıyız.,0
Güvenlik sistemimizce evinizin kapısının açık kaldığı tespit edilmiştir. Lütfen kontrol ediniz.,0
Bugün saat 19:00'da genel merkezimizde yapacağımız anket çalışmasına katılımınız bizim için çok değerlidir.,0
"Tüm ürünlerde %50 indirim fırsatını kaçırmayın! Sadece bu hafta sonuna özel, stoklarla sınırlı.",0
"Canlı bahis sitemize üye olun, ilk yatırımınıza özel 1000 TL bonus kazanın. Hemen şimdi tıkla.",1
Diş ağrılarınız için randevunuzu oluşturduk. Yarın saat 10:00'da bekliyoruz.,0
Operatör değişiminiz başarılı oldu. Yeni tarifenizdeki avantajları uygulamamızdan inceleyebilirsiniz.,0
Yarınki sınav yeriniz açıklanmıştır. Giriş belgenizi e-okul sisteminden çıktı almayı unutmayın.,0
Hesabınızdan 5000 TL tutarında havale gerçekleştirilmiştir. İşlem size ait değilse hemen bizi arayın.,0
Ev kirası için ödemenizi ne zaman yapacaksınız? Lütfen bu hafta içinde tamamlayın.,0
"Bugün hava çok güzel, akşamüstü sahilde yürüyüş yapalım mı? Haberleşelim.",0
Kargo teslimatı sırasında adres bulunamadı. Lütfen bilgilerinizi güncellemek için tıklayın.,1
Yasal işlem yapılmaması için borcunuzu ödemeniz gerekmektedir. Dosya numaranız: 12345.,1
Siyasi propaganda kapsamında dağıtılan broşürlerimizi lütfen dikkatle inceleyin.,0
Hastane randevu hatırlatması: 25 Kasım saat 15:00'te Kardiyoloji bölümünde kontrolünüz var.,0
Yatırım hesabı açılışınız için gerekli belgeler onaylandı. İşlemlerinize artık başlayabilirsiniz.,0
İstihdam ofisimize yaptığınız başvuru sonucunda mülakata hak kazandınız. Detaylar ekte gönderilmiştir.,0
Toplu taşıma kartınızın vize işlemleri için süreniz doluyor. Lütfen en yakın büfeden yenileyin.,0
Giriş güvenliği için gönderdiğimiz tek kullanımlık şifre: 99432. Bu kodu kimseye söylemeyin.,0
Diğer kullanıcılarımızın deneyimlerini merak ediyorsanız blog sayfamızı ziyaret edin.,0
"Kıymetli üyemiz, aidat borcunuzun takibini lütfen güncel tutun. Dernek faaliyetlerimiz için önemlidir.",0
Hafta sonu gerçekleşecek olan teknoloji fuarına katılımınız için ücretsiz giriş biletiniz hazır.,0
Banka hesabınız bloke edildi. Bloke kaldırma işlemi için müşteri temsilcimizi arayın.,1
"Çocuğun antrenman saatlerini biliyorsun, onu almayı unutma. Ben bugün biraz geç kalabilirim.",0
Alışveriş sepetinizde ürünler kaldı. Siparişinizi tamamlamak için %10 indirim kazandınız.,0
Büyük kazançlar için hazır mısınız? Slot oyunlarımızda jackpot şansını kaçırma.,1
Emlak piyasasında son durum raporu hazır. Yatırım yapmadan önce bu rapora mutlaka bakın.,0
Müşterilerimize özel hediye paketleri gönderiyoruz. Adres bilgilerinizi doğrulamak için bizi arayın.,1
Uçuşunuzda değişiklik oldu. Yeni saat ve kapı bilgileri için biletinizi kontrol edin.,0
Daha iyi bir dünya için imza kampanyamıza destek verin. Katılımınız bizi güçlendirir.,0
İşe alım sürecinde mülakat sonrası değerlendirme sürecimiz devam ediyor. Sabrınız için teşekkür ederiz.,0
Okul dönemi başlamadan kurs kayıtlarımızı tamamlayalım. Detaylar web sitemizde.,0
Evdeki güvenlik kamerasından bir hareket algılandı. Lütfen kontrol ediniz.,0
Anket sonuçlarına göre yeni hizmetlerimizle karşınızdayız. Katkılarınız için çok teşekkürler.,0
Kampanyalı internet paketlerimizle ilgili bilgi almak için 0850 123 45 67'yi arayın.,1
Yasal uyarı: Borcunuz icra dairesine devredilmek üzeredir. Detaylar için arayın.,1
Yarın saat 10:00'da noter randevunuz bulunmaktadır. Lütfen belgelerinizi yanınızda getirin.,0
E-devlet üzerinden yapacağınız işlemler için bugün sistemsel bakım çalışması yapılacaktır.,0
Sipariş ettiğiniz kargo dağıtım aracında. Takip numaranız: 987654321.,0
Hafta sonu yapacağımız piknik için listeyi hazırladım. Eksik varsa haber ver.,0
Banka kartınız internet alışverişlerine kapatılmıştır. Açmak için uygulamayı kullanın.,0
Yeni abonelik fırsatları ayağınıza geldi. İlk 3 ay ücretsiz deneme için hemen tıklayın.,1
Yurt dışı uçuşlarınızda vize gereksinimleri hakkında bilgi almak ister misiniz?,0
Sağlık sigortanızla ilgili güncel bilgilendirme: Poliçenizi yenilemek için tıklayın.,1
Projemiz için yapacağımız toplantı saatini değiştirdik. Lütfen takviminizden güncelleyin.,0
Etkinliğimize gösterdiğiniz ilgi için teşekkür ederiz. Katılım biletiniz mail adresinize gönderildi.,0
Yatırımlarınızın değerini korumak için portföyünüzü çeşitlendirmenizi öneririz.,0
Ulaşım kartınızdaki bakiye yetersizdir. En yakın yükleme noktasından yükleme yapın.,0
Şifre yenileme isteğiniz alındı. Yeni şifreniz: 12345. Lütfen gizli tutunuz.,0
Hizmetimizle ilgili yaşadığınız memnuniyetsizliği gidermek için arayışımız sürmektedir.,0
Bu bir reklam SMS'idir. Abonelikten çıkmak için LİNK'e tıklayın.,1
Bugün gerçekleşecek oylama sonuçları için bizi takip etmeye devam edin.,0
"Sistemsel bir hata oluştu, lütfen daha sonra tekrar deneyin.",0
"Garanti BBVA hesabınıza giriş için doğrulama kodu: 8829. Bu kodu kimseyle paylaşmayınız, güvenliğiniz için önemlidir.",0
"Canım kızım, akşam yemeğinde ne yapalım? Eve gelirken marketten biraz ekmek ve süt alabilir misin, unutma lütfen.",0
"Sayın üyemiz, Trendyol'daki indirimli ürünlerimizi incelediniz mi? Sepetinizde kalan ürünler tükenmeden hemen satın alın!",0
Yatırım hesabınızdaki bakiye yeterli olmadığı için işlem gerçekleşmedi. Lütfen hesabınızı kontrol edin ve tekrar deneyin.,0
"Acil nakit ihtiyaçlarınız için düşük faizli kredi fırsatımız başladı! Başvurmak için hemen linke tıklayın, dolandırıcı sitelere itibar etmeyin.",1
Yarınki diş hekimi randevunuz saat 14:00'te Dentistanbul kliniğindedir. Lütfen randevu saatinizden 15 dakika önce orada olunuz.,0
"Sayın müşterimiz, kargonuz yola çıktı. 123456789 takip numarası ile 'kargomnerede.com' adresinden anlık olarak takip edebilirsiniz.",0
Üniversite sınav hazırlık kampımıza katılmak ister misiniz? Detaylı bilgi ve kayıt için hemen eğitim danışmanlarımızı arayabilirsiniz.,0
Hukuk büromuzdan gönderilmiştir. Hakkınızdaki icra takibi işleminin başlatılmaması için bugün saat 17:00'ye kadar ödeme yapmalısınız.,0
"Sayın abonemiz, internet paketiniz %80 oranında dolmuştur. Kalan kullanımınızı görüntülemek için mobil uygulamamızı kullanabilirsiniz.",0
İşe alım sürecimizin bir sonraki aşaması olan mülakat görüşmeniz planlanmıştır. Yarın saat 10:00'da ofisimizde sizi bekliyoruz.,0
Belediyemizin düzenlediği şehir festivaline davetlisiniz. Bu akşam saat 20:00'de Cumhuriyet Meydanı'nda buluşalım!,0
"Sayın vatandaşımız, 65 yaş üstü vatandaşlarımıza yönelik sosyal yardım ödemeleri PTT hesaplarına yatırılmıştır. Güle güle harcayın.",0
Turkcell: Mevcut kampanyamız kapsamında hattınıza 5GB internet tanımlanmıştır. Keyifli kullanımlar dileriz.,0
Yarın sabahki uçuşunuz için online check-in işlemlerinizi web sitemiz üzerinden yapabilirsiniz. İyi yolculuklar dileriz.,0
İETT seferlerinde yapılan güncelleme nedeniyle yarın sabah metrobüs hattında kısa süreli aksamalar yaşanacaktır. Lütfen planınızı ona göre yapın.,0
TEMA Vakfı olarak doğayı korumaya devam ediyoruz. Siz de fidan bağışında bulunarak geleceğimize bir ağaç dikmek ister misiniz?,0
İstanbul'da merkezi konumda satılık lüks daireler! Hemen görmek ve detaylı bilgi almak için bizimle iletişime geçin.,0
"Kıymetli hemşehrilerim, bu seçim döneminde tüm vatandaşlarımızı sandığa gitmeye ve oy kullanmaya davet ediyorum.",0
Hakkınızda açılan dava dosyasının detaylarını öğrenmek için hemen tıklayın: http://uyap-bilgilendirme.net/dosya,1
Müşteri memnuniyet anketimize katılarak 100 TL değerinde indirim çeki kazanmak ister misiniz? Sadece 2 dakikanızı alacaktır.,0
Güvenlik sisteminizde bir hareketlilik tespit edildi. Lütfen kameralarınızı kontrol ediniz veya destek hattımızı arayınız.,0
"Pazar günü pikniğe gidelim mi? Eğer havalar güzel olursa mangal yapıp güzel vakit geçirebiliriz, ne dersin?",0
Günün maçı için harika oranlar sizi bekliyor! Hemen üye olun ve %100 bonusunuzu anında hesabınıza tanımlayın.,1
Yeni bir iş fırsatı! Şirketimiz bünyesinde çalışacak saha satış temsilcileri aranıyor. Başvurular için cv gönderimi yapabilirsiniz.,0
Sağlık Bakanlığı hatırlatıyor: Periyodik check-up kontrollerinizi ihmal etmeyin. En yakın aile sağlığı merkezinizden randevu alabilirsiniz.,0
Hesabınız askıya alınmıştır. Tekrar aktif etmek için lütfen giriş yapınız: http://banka-guncelleme-destek.com,1
Evinizdeki internet hızını artırmak için modeminizin fişini çekip 10 saniye bekledikten sonra tekrar takınız. Sorun devam ederse teknik destek isteyiniz.,0
"Yaz kampanyası kapsamında tüm ürünlerde net %50 indirim! Sadece bu hafta sonuna kadar geçerli, sakın kaçırmayın.",1
"Sayın velimiz, çocuğunuzun bugün okula gelmediğini üzülerek bildiririz. Lütfen durumla ilgili bilgi almak için okulumuzu arayınız.",0
"Yeni yıl kutlaması için harika sürprizlerimiz var. Detaylar web sitemizde, hemen göz atmayı unutmayın!",0
Hesabınıza tanımlanan 5000 TL nakit avans fırsatını kullanmak için hemen başvurun. Sadece 5 dakikada hesabınızda!,1
"Canım, bugün geç geleceğim, yemeği yiyin siz. Yarın sabah erkenden işe gitmem gerekiyor, iyi geceler.",0
Kuryemiz paketinizi teslim etmek için adresinize geldi ancak size ulaşamadı. Lütfen kurye ile iletişime geçin.,0
Bu ayki elektrik faturanızın son ödeme tarihi yaklaşıyor. Faturanıza online kanallarımız üzerinden hemen ulaşabilirsiniz.,0
"Spor toto oyununda büyük ikramiye şansı! Hemen oyna, sen de kazan. Şans seninle olsun.",1
Şirket içi eğitim toplantımız yarın saat 14:00'te toplantı salonunda gerçekleşecektir. Tüm personelin katılımı zorunludur.,0
Hastanemizden almış olduğunuz randevu başarılı bir şekilde oluşturulmuştur. Kayıt numaranız: 998877. Sağlıklı günler dileriz.,0
İnternet üyeliğinizin süresi dolmak üzere. Hemen yenileyin ve kesintisiz internetin keyfini çıkarmaya devam edin.,0
Tebrikler! Çekiliş sonucu hediye kazandınız. Hediyenizi almak için hemen linke tıklayın ve bilgilerinizi girin.,1
"Ev kirası ödemenizin geciktiğini tespit ettik. Lütfen en kısa sürede ödeme yapınız, aksi takdirde yasal işlem başlatılacaktır.",0
Metro İstanbul hatlarında yapılan bakım çalışmaları nedeniyle seferlerde kısa süreli gecikmeler yaşanabilir. Anlayışınız için teşekkür ederiz.,0
Kızılay'a yapacağınız kan bağışı ile hayat kurtarabilirsiniz. En yakın kan bağış noktalarımızı öğrenmek için web sitemizi ziyaret edin.,0
Kredi puanınızı sorgulamak ister misiniz? Hemen web sitemize üye olun ve ücretsiz kredi skorunuzu öğrenin.,1
Doğum gününüz kutlu olsun! Sizin için özel hazırladığımız indirim kuponunuz uygulamamızda sizi bekliyor.,0
Siyasi parti üyeliği hakkında bilgilendirme: Kongremize katılımınız bizleri onurlandıracaktır. Bekliyoruz.,0
"Bugün eczaneye gitmen gerekiyor mu? Eğer gideceksen benim ilacımı da alır mısın, lütfen unutma.",0
"Kargonuz şubeye ulaştı. Yarın gün içerisinde teslim edilecektir, lütfen adreste bulunmaya dikkat ediniz.",0
E-devlet üzerinden hakkınızdaki icra dosyasını görüntülemek için tıklayın: http://devlet-uyari.net,1
"Dünyanın en iyi üniversiteleri ile online eğitim fırsatı! Hemen kayıt yaptırın, kariyerinizde bir adım öne geçin.",0
Bugünkü iş görüşmeniz oldukça verimli geçti. İK departmanımız süreçle ilgili sizinle kısa süre içinde iletişime geçecektir.,0
İstanbul-Ankara otobüs seferlerimizde 15 Ekim tarihine kadar geçerli %20 indirim başladı! Hemen yerinizi ayırtın.,0
Güvenlik uyarısı: Hesabınıza yabancı bir cihazdan giriş yapıldı. Bu siz değilseniz lütfen şifrenizi hemen değiştirin.,0
"Sayın müşterimiz, verdiğiniz siparişin ödemesi başarısız oldu. Lütfen ödeme yöntemlerinizi güncelleyin.",0
Anketimize katılan herkese sürpriz hediyeler! Hemen başlayın ve düşüncelerinizi bizimle paylaşın.,1
Yatırım fonlarımızdaki değişimleri takip etmek ister misiniz? Günlük bültenimizi ücretsiz almak için kaydolun.,0
"Sitemizdeki bahis oranlarını duymayan kalmasın! Bugünün en yüksek oranlı maçları listelendi, hemen göz atın.",1
"Sayın vatandaşımız, vergi borcunuzu ödemeyi unutmayınız. Gecikme faizine kalmamak için online ödeme yöntemlerini kullanabilirsiniz.",0
"Yeni abonelik kampanyamız ile ilk 3 ay ücretsiz internet hizmeti! Hemen başvurun, evinize internet gelsin.",0
Kişisel verilerinizle ilgili bilgilendirme: Sözleşmemizi güncellemiş bulunuyoruz. Detaylı bilgi için linki inceleyebilirsiniz.,0
Ücretsiz sağlık taraması kampanyamız tüm mahalle sakinleri için devam ediyor. Lütfen randevu almak için bizi arayın.,0
"Mağazamızdaki tüm kışlık ürünlerde büyük indirim! Kampanya sadece 3 gün geçerli, acele edin.",0
Sizinle tanıştığımıza çok memnun oldum. Yarın akşam kahve içmeye ne dersin? Müsait olursan haberleşelim.,0
Hesabınızdaki şüpheli işlemler nedeniyle kartınız bloke edilmiştir. Kilidi açmak için şu linke tıklayın: http://banka-guvenlik.com,1
Şirketimizin yıllık genel kurul toplantısı yarın yapılacaktır. Tüm hissedarların katılımı beklenmektedir.,0
